url,len_url,len_component,count_digits_component,count_letters_component,ratio_digits_component_url,ratio_letters_component_url,count_dots_url,count_percent_url,count_hash_url,count_ats_url,count_embed_url,use_https,no_of_directories,contains_ip_address,character_continuity_rate_url,shannon_entropy_url
http://dnimok35.blogspot.com.co/,32,1,0,0,0,0,3,0,0,0,1,False,1,0,0.0625,4.003928031846025
http://tahirafatima1.blogspot.com.ee/,37,1,0,0,0,0,3,0,0,0,1,False,1,0,0.08108108108108109,4.023661393171458
http://sgsecuryserv.com/,24,1,0,0,0,0,1,0,0,0,1,False,1,0,0.08333333333333333,3.855388542207534
http://rajasthanajmerkingking.blogspot.com.ar/,46,1,0,0,0,0,3,0,0,0,1,False,1,0,0.043478260869565216,4.1727148802435865
http://gnichua20t3.blogspot.fi/,31,1,0,0,0,0,2,0,0,0,1,False,1,0,0.06451612903225806,4.155651552252569
http://hvbva.blogspot.tw/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.653660689688185
http://generatorfreeaccounts.blogspot.co.za/,44,1,0,0,0,0,3,0,0,0,1,False,1,0,0.09090909090909091,4.027756199098866
http://gnichua20t3.blogspot.cl/,31,1,0,0,0,0,2,0,0,0,1,False,1,0,0.06451612903225806,4.091135423220311
http://nhtgq.blogspot.tw/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.5892750707107126
http://telstra-108963.weeblysite.com/,37,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08108108108108109,4.3887904473424575
http://wdvtj.blogspot.tw/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.6692750707107127
http://dnimok35.blogspot.dk/,28,1,0,0,0,0,2,0,0,0,1,False,1,0,0.07142857142857142,4.012188403968661
http://vdlgb.blogspot.tw/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.6536606896881856
https://nameserversuppoertdomainhostinghosstingservices2.pages.dev/,67,1,0,0,0,0,2,0,0,0,1,True,1,0,0.05970149253731343,4.067381683021429
http://tahirafatima1.blogspot.ro/,33,1,0,0,0,0,2,0,0,0,1,False,1,0,0.06060606060606061,3.858957286668643
http://gnichua20t3.blogspot.rs/,31,1,0,0,0,0,2,0,0,0,1,False,1,0,0.06451612903225806,4.155651552252569
http://hntrb.blogspot.com/,26,1,0,0,0,0,2,0,0,0,1,False,1,0,0.07692307692307693,3.719294525666979
http://dfghjufgujtghijkyhgki.blogspot.com.co/,45,1,0,0,0,0,3,0,0,0,1,False,1,0,0.044444444444444446,4.116868585642403
http://gnichua20t3.blogspot.be/,31,1,0,0,0,0,2,0,0,0,1,False,1,0,0.06451612903225806,4.155651552252569
http://gnichua20t3.blogspot.com.ee/,35,1,0,0,0,0,3,0,0,0,1,False,1,0,0.08571428571428572,4.207435516759525
http://ukuin.blogspot.com/,26,1,0,0,0,0,2,0,0,0,1,False,1,0,0.07692307692307693,3.9210296217376146
http://tahirafatima1.blogspot.ca/,33,1,0,0,0,0,2,0,0,0,1,False,1,0,0.06060606060606061,3.893661742054299
http://facebookbusiness0078.blogspot.ba/,40,1,0,0,0,0,2,0,0,0,1,False,1,0,0.125,4.234183719779188
http://dfghjufgujtghijkyhgki.blogspot.ba/,41,1,0,0,0,0,2,0,0,0,1,False,1,0,0.04878048780487805,4.061956505136042
http://kmthb.blogspot.qa/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.733660689688185
https://bruall-schnaiorm-flolt.yolasite.com/,44,1,0,0,0,0,2,0,0,0,1,True,1,0,0.06818181818181818,4.189561096343496
http://www.coinbase.greenlandhousingscheme.pk/,46,1,0,0,0,0,3,0,0,0,1,False,1,0,0.08695652173913043,4.276081999855836
http://dnimok35.blogspot.no/,28,1,0,0,0,0,2,0,0,0,1,False,1,0,0.07142857142857142,3.9677201004744997
http://5fgfgfgfgrfrgg4gg.blogspot.tw/,37,1,0,0,0,0,2,0,0,0,1,False,1,0,0.10810810810810811,3.5636735550997316
http://west.linktcbk.click/billThe/,35,9,0,7,0,0.2,2,0,0,0,1,False,2,0,0.08571428571428572,3.8074355167595257
https://cloudflare-ipfs.com/ipfs/bafkreiaxcjllpruaqbq5ci5saisspv3aqjknm3jcd5atgamnllftkbzlkm,92,65,5,58,0.05434782608695652,0.6304347826086957,1,0,0,0,1,True,2,0,0.05434782608695652,4.63905914228207
http://dfghjufgujtghijkyhgki.blogspot.com.es/,45,1,0,0,0,0,3,0,0,0,1,False,1,0,0.044444444444444446,4.188982196705437
http://rajasthanajmerkingking.blogspot.be/,42,1,0,0,0,0,2,0,0,0,1,False,1,0,0.047619047619047616,4.147920696433751
http://gnichua20t3.blogspot.co.nz/,34,1,0,0,0,0,3,0,0,0,1,False,1,0,0.058823529411764705,4.138502179294739
http://tahirafatima1.blogspot.li/,33,1,0,0,0,0,2,0,0,0,1,False,1,0,0.06060606060606061,3.858957286668643
http://5fgfgfgfgrfg4g4g4.blogspot.mk/,37,1,0,0,0,0,2,0,0,0,1,False,1,0,0.05405405405405406,3.699337068847133
http://gnichua20t3.blogspot.ca/,31,1,0,0,0,0,2,0,0,0,1,False,1,0,0.06451612903225806,4.091135423220311
http://5fffgfgfg4g4gh4fg4.blogspot.tw/,38,1,0,0,0,0,2,0,0,0,1,False,1,0,0.07894736842105263,3.565923646051647
http://dfghjufgujtghijkyhgki.blogspot.in/,41,1,0,0,0,0,2,0,0,0,1,False,1,0,0.04878048780487805,4.043544614839371
http://dfghjufgujtghijkyhgki.blogspot.com.mt/,45,1,0,0,0,0,3,0,0,0,1,False,1,0,0.044444444444444446,4.108767963940175
http://dnimok35.blogspot.hk/,28,1,0,0,0,0,2,0,0,0,1,False,1,0,0.07142857142857142,4.012188403968661
http://tahirafatima1.blogspot.co.at/,36,1,0,0,0,0,3,0,0,0,1,False,1,0,0.05555555555555555,3.853700612963029
http://dnimok35.blogspot.ch/,28,1,0,0,0,0,2,0,0,0,1,False,1,0,0.07142857142857142,4.0836169753972325
http://gnichua20t3.blogspot.co.id/,34,1,0,0,0,0,3,0,0,0,1,False,1,0,0.058823529411764705,4.138502179294739
http://gnichua20t3.blogspot.co.za/,34,1,0,0,0,0,3,0,0,0,1,False,1,0,0.058823529411764705,4.138502179294739
http://gnichua20t3.blogspot.bg/,31,1,0,0,0,0,2,0,0,0,1,False,1,0,0.06451612903225806,4.0667842134731025
http://gnichua20t3.blogspot.md/,31,1,0,0,0,0,2,0,0,0,1,False,1,0,0.06451612903225806,4.220167681284828
http://dnimok35.blogspot.am/,28,1,0,0,0,0,2,0,0,0,1,False,1,0,0.07142857142857142,4.0836169753972325
http://mjyrf.blogspot.tw/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.8936606896881845
http://gnichua20t3.blogspot.tw/,31,1,0,0,0,0,2,0,0,0,1,False,1,0,0.06451612903225806,4.103727665980414
http://jtmvd.blogspot.com/,26,1,0,0,0,0,2,0,0,0,1,False,1,0,0.07692307692307693,3.7962176025900556
http://im111.app/,17,1,0,0,0,0,1,0,0,0,1,False,1,0,0.23529411764705882,3.1307179879273743
http://messenger00768.blogspot.cl/,34,1,0,0,0,0,2,0,0,0,1,False,1,0,0.11764705882352941,4.17512313511346
http://rajasthanajmerkingking.blogspot.lu/,42,1,0,0,0,0,2,0,0,0,1,False,1,0,0.047619047619047616,4.195539744052799
http://gnichua20t3.blogspot.com.ng/,35,1,0,0,0,0,3,0,0,0,1,False,1,0,0.05714285714285714,4.128724445269141
http://rajasthanajmerkingking.blogspot.hu/,42,1,0,0,0,0,2,0,0,0,1,False,1,0,0.047619047619047616,4.177566232096526
http://j551009.com/,19,1,0,0,0,0,1,0,0,0,1,False,1,0,0.21052631578947367,3.6818808028034016
http://att-mail-109008.weeblysite.com/,38,1,0,0,0,0,2,0,0,0,1,False,1,0,0.13157894736842105,4.251235329734975
http://nwq.shn.mybluehost.me/vbxmoulaaa/a1e674ddad0526868e40f7f78a565a2b/,73,45,20,22,0.273972602739726,0.3013698630136986,3,0,0,0,1,False,3,0,0.0547945205479452,4.709617539040137
http://nwq.shn.mybluehost.me/vbxmoulaaa/a1e674ddad0526868e40f7f78a565a2b/cc.php,79,51,20,27,0.25316455696202533,0.34177215189873417,4,0,0,0,1,False,3,0,0.06329113924050633,4.768334862782828
http://nwq.shn.mybluehost.me/vbxmoulaaa/a1e674ddad0526868e40f7f78a565a2b/sms.php,80,52,20,28,0.25,0.35,4,0,0,0,1,False,3,0,0.05,4.715111376837559
http://nwq.shn.mybluehost.me/vbxmoulaaa/a1e674ddad0526868e40f7f78a565a2b/smserror.php,85,57,20,33,0.23529411764705882,0.38823529411764707,4,0,0,0,1,False,3,0,0.058823529411764705,4.766276195870078
http://rajasthanajmerkingking.blogspot.co.nz/,45,1,0,0,0,0,3,0,0,0,1,False,1,0,0.044444444444444446,4.224751985026255
http://jtmvd.blogspot.com.uy/,29,1,0,0,0,0,3,0,0,0,1,False,1,0,0.06896551724137931,3.9523029776623857
http://gnichua20t3.blogspot.kr/,31,1,0,0,0,0,2,0,0,0,1,False,1,0,0.06451612903225806,4.220167681284828
http://walletmitsmask.gitbook.io/,33,1,0,0,0,0,2,0,0,0,1,False,1,0,0.12121212121212122,3.8966879684212654
http://rajasthanajmerkingking.blogspot.ch/,42,1,0,0,0,0,2,0,0,0,1,False,1,0,0.047619047619047616,4.177566232096526
http://dnimok35.blogspot.qa/,28,1,0,0,0,0,2,0,0,0,1,False,1,0,0.07142857142857142,4.155045546825804
https://lolatot.coseco.com.ve/hyokj.php,39,10,0,8,0,0.20512820512820512,4,0,0,0,1,True,1,0,0.05128205128205128,3.8359323467345354
http://dnimok35.blogspot.com.uy/,32,1,0,0,0,0,3,0,0,0,1,False,1,0,0.0625,4.179229296672174
http://gnichua20t3.blogspot.lu/,31,1,0,0,0,0,2,0,0,0,1,False,1,0,0.06451612903225806,4.091135423220311
http://platone-morto.blogspot.sn/,33,1,0,0,0,0,2,0,0,0,1,False,1,0,0.06060606060606061,3.8101803025948002
http://jejcv.blogspot.fi/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.9434651896016457
https://laptoprestart.com/wp-admin/auth/login.php,49,24,0,19,0,0.3877551020408163,2,0,0,0,1,True,3,0,0.04081632653061224,4.101669732127093
http://jmyth.blogspot.md/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.733660689688185
http://ndhjy.blogspot.com/,26,1,0,0,0,0,2,0,0,0,1,False,1,0,0.07692307692307693,3.9210296217376146
http://putandsure.blogspot.tw/,30,1,0,0,0,0,2,0,0,0,1,False,1,0,0.06666666666666667,3.9362434129830604
http://nejht.blogspot.li/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.733660689688185
http://www.centrum-24-pl.vercel.app/,36,1,0,0,0,0,3,0,0,0,1,False,1,0,0.1111111111111111,4.065079515030719
http://ecstatic-tereshkova-5adc3f.netlify.app/,46,1,0,0,0,0,2,0,0,0,1,False,1,0,0.06521739130434782,4.2675959232131575
http://securitycenter.c3521.top/,32,1,0,0,0,0,2,0,0,0,1,False,1,0,0.0625,4.003928031846025
https://serveruices.blob.core.windows.net/home/index.html?/ecm3?id=0&ex=appnexus.com&/ecm3?ex=telaria.com&id=c5554c6c8e7f4ba581989c98db11f577,141,16,0,13,0,0.09219858156028368,7,0,0,0,1,True,2,0,0.0425531914893617,4.879335066977192
https://trendymusik.com/js/3983/YS5nb3NzYWdlQHVwZ3MuY29t,56,33,9,21,0.16071428571428573,0.375,1,0,0,0,1,True,3,0,0.03571428571428571,4.9659367885082535
https://ggncs.blogspot.com/?m=1,31,1,0,0,0,0,2,0,0,0,1,True,1,0,0.0967741935483871,3.9292144551992183
http://su20abo.duckdns.org/,27,1,0,0,0,0,2,0,0,0,1,False,1,0,0.07407407407407407,4.134336113194452
http://5ghhr4g4g3f3f.blogspot.mk/,33,1,0,0,0,0,2,0,0,0,1,False,1,0,0.09090909090909091,4.0060710131011685
http://www.onx.la/50aac/,24,7,2,3,0.08333333333333333,0.125,2,0,0,0,1,False,2,0,0.16666666666666666,3.6887218755408675
http://att-mail-104171.weeblysite.com/,38,1,0,0,0,0,2,0,0,0,1,False,1,0,0.10526315789473684,4.251235329734975
https://nhtvj.blogspot.ug/,26,1,0,0,0,0,2,0,0,0,1,True,1,0,0.07692307692307693,3.748328660365574
https://fnghc.blogspot.sn/,26,1,0,0,0,0,2,0,0,0,1,True,1,0,0.07692307692307693,3.690260390968384
https://gthcd.blogspot.ug/,26,1,0,0,0,0,2,0,0,0,1,True,1,0,0.07692307692307693,3.642371448743902
https://enhcd.blogspot.bg/,26,1,0,0,0,0,2,0,0,0,1,True,1,0,0.07692307692307693,3.796217602590056
https://ggncs.blogspot.bg/,26,1,0,0,0,0,2,0,0,0,1,True,1,0,0.11538461538461539,3.5364142371222305
https://enhcd.blogspot.ug/,26,1,0,0,0,0,2,0,0,0,1,True,1,0,0.07692307692307693,3.8731406795131327
http://qjgfb.blogspot.hr/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.7834651896016465
https://contact.coseco.com.ve/hyokj.php,39,10,0,8,0,0.20512820512820512,4,0,0,0,1,True,1,0,0.05128205128205128,3.8114549507759907
http://advertising-restriction-ads.firebaseapp.com/,51,1,0,0,0,0,2,0,0,0,1,False,1,0,0.058823529411764705,4.167934048771484
http://lvhtl.blogspot.sn/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.5434651896016467
http://minisimo.com/,20,1,0,0,0,0,1,0,0,0,1,False,1,0,0.1,3.4086949695628417
http://erhyv.blogspot.com/,26,1,0,0,0,0,2,0,0,0,1,False,1,0,0.07692307692307693,3.9210296217376146
http://facebooksecuritys.blogspot.ro/,37,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08108108108108109,4.09811781214885
http://jmybz.blogspot.tw/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.813660689688185
https://trendymusik.com/js/3983/Y2hyaXN0b3BoZXIubGFzY2VsbGVzQHRyaXBsZXBvaW50LmNvLnVr,84,61,10,48,0.11904761904761904,0.5714285714285714,1,0,0,0,1,True,3,0,0.023809523809523808,5.2344795541337445
https://steeleh.coseco.com.ve/hyokj.php,39,10,0,8,0,0.20512820512820512,4,0,0,0,1,True,1,0,0.07692307692307693,3.76273355257368
http://hmtyx.blogspot.bg/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.6536606896881856
https://hhftx.blogspot.com/?m=1/,32,1,0,0,0,0,2,0,0,0,1,True,1,0,0.09375,3.952819531114783
http://messenger00768.blogspot.co.il/,37,1,0,0,0,0,3,0,0,0,1,False,1,0,0.10810810810810811,4.222174311224064
http://facebookbusiness0078.blogspot.mx/,40,1,0,0,0,0,2,0,0,0,1,False,1,0,0.125,4.365311532225102
http://jtmvd.blogspot.com.ar/,29,1,0,0,0,0,3,0,0,0,1,False,1,0,0.06896551724137931,3.9523029776623857
http://bdgwx.blogspot.sn/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.7834651896016465
http://nhtvj.blogspot.am/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.813660689688185
https://trendymusik.com/js/3983/YXJuYXVkLmphZ3VpbkB0cmlwbGVwb2ludC5jby51aw==,76,53,10,38,0.13157894736842105,0.5,1,0,0,0,1,True,3,0,0.039473684210526314,5.120970401710106
http://jmqrf.blogspot.co.il/,28,1,0,0,0,0,3,0,0,0,1,False,1,0,0.07142857142857142,3.9852281360342516
https://mercyroad.church/S2ltYmVybHkuV2lydHNAY29yZWFuZG1haW4uY29t,65,41,8,32,0.12307692307692308,0.49230769230769234,1,0,0,0,1,True,1,0,0.03076923076923077,4.837451659049165
https://trendymusik.com/js/3983/ZG9taW5pYy5yZWFzb25AdHJpcGxlcG9pbnQuY28udWs=,76,53,12,37,0.15789473684210525,0.4868421052631579,1,0,0,0,1,True,3,0,0.02631578947368421,5.068338822762738
https://reii-cond.clicketcloud.com/cliente.php/_481.4437127155389,65,31,16,10,0.24615384615384617,0.15384615384615385,4,0,0,0,1,True,2,0,0.07692307692307693,4.587226082026237
https://inlink.live/7ajd?url_id=78973&url_full_id=76?url_id=78981&url_full_id=269,81,5,1,3,0.012345679012345678,0.037037037037037035,1,0,0,0,1,True,1,0,0.04938271604938271,4.495723350201974
https://atharva-kaskar-45.github.io/netflix-clone.github.io/,60,25,0,20,0,0.3333333333333333,4,0,0,0,1,True,2,0,0.03333333333333333,4.402910079649727
https://pub-dfba93c2c7994be4ba98569880191e27.r2.dev/index.html,62,11,0,9,0,0.14516129032258066,3,0,0,0,1,True,1,0,0.06451612903225806,4.760017277849651
http://o2809876.bring-your-own-malware.com/,43,1,0,0,0,0,2,0,0,0,1,False,1,0,0.046511627906976744,4.5829005103651115
https://www.rocknoticias.com.br/redir.php?act=http://www.bestbuy.com&domain=https://andirent.co/wp,98,10,0,8,0,0.08163265306122448,7,0,0,0,3,True,1,0,0.08163265306122448,4.328533381560598
https://andirent.co/wp,22,3,0,2,0,0.09090909090909091,1,0,0,0,1,True,1,0,0.09090909090909091,3.845350936622435
https://grbgc.blogspot.com/?m=1,31,1,0,0,0,0,2,0,0,0,1,True,1,0,0.06451612903225806,3.953565664946427
https://www.brasilmateria.tech/,31,1,0,0,0,0,2,0,0,0,1,True,1,0,0.0967741935483871,3.8488846166291193
http://messenger00768.blogspot.my/,34,1,0,0,0,0,2,0,0,0,1,False,1,0,0.11764705882352941,4.17512313511346
https://seguro.fsedecisiva.com/,31,1,0,0,0,0,2,0,0,0,1,True,1,0,0.06451612903225806,4.0667842134731025
http://tgadminuser.webapt.top/,30,1,0,0,0,0,2,0,0,0,1,False,1,0,0.06666666666666667,4.002910079649727
http://rbhcd.blogspot.ug/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.7834651896016465
http://generatorfreeaccounts.blogspot.mx/,41,1,0,0,0,0,2,0,0,0,1,False,1,0,0.0975609756097561,4.11073699294092
https://mercyroad.church/eWVodWRhQHlzc2FmZXR5LmNvLmls,53,29,2,26,0.03773584905660377,0.49056603773584906,1,0,0,0,1,True,1,0,0.03773584905660377,4.756037907311747
http://rajeshwaripatlolla.github.io/task2.html,46,11,1,8,0.021739130434782608,0.17391304347826086,3,0,0,0,1,False,1,0,0.06521739130434782,4.102168956377574
http://manee-sha.github.io/facebook.com,39,13,0,11,0,0.28205128205128205,3,0,0,0,1,False,1,0,0.10256410256410256,4.1436246544268425
http://ecm.confrariacorporativa.com.br/,39,1,0,0,0,0,3,0,0,0,1,False,1,0,0.05128205128205128,3.852727783453858
http://bafybeieezrnvq6r7a4foonew2b4hjyjbauztvs5pztuuou7poye63krgsy.ipfs.dweb.link/,82,1,0,0,0,0,3,0,0,0,1,False,1,0,0.06097560975609756,4.822022699761561
http://jmtyd.blogspot.gr/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.813660689688185
http://hntrb.blogspot.com.ar/,29,1,0,0,0,0,3,0,0,0,1,False,1,0,0.06896551724137931,3.8143719431796272
https://efrbv.blogspot.cz/,26,1,0,0,0,0,2,0,0,0,1,True,1,0,0.07692307692307693,3.9500637564362098
https://dbdfc.blogspot.mx/,26,1,0,0,0,0,2,0,0,0,1,True,1,0,0.07692307692307693,3.8731406795131327
http://bt-home-105105.weeblysite.com/,37,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08108108108108109,4.162023973678587
http://dbdfc.blogspot.gr/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.783465189601646
http://www.djrtbf.blogspot.com/,31,1,0,0,0,0,3,0,0,0,1,False,1,0,0.0967741935483871,3.9535656649464266
http://mailegrmsueduwebmailrough-bird-2005.daeunj6213.workers.dev/,66,1,0,0,0,0,3,0,0,0,1,False,1,0,0.045454545454545456,4.697517558910257
http://bfejv.blogspot.fi/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.8634651896016456
http://bt-103993.weeblysite.com/,32,1,0,0,0,0,2,0,0,0,1,False,1,0,0.125,4.202819531114783
http://optusnet-com.blogspot.com.br/,36,1,0,0,0,0,3,0,0,0,1,False,1,0,0.05555555555555555,3.9064821276822
https://pub-fcb092fa83c647f9a50f3a3a347d4877.r2.dev/GOD.html,60,9,0,7,0,0.11666666666666667,3,0,0,0,1,True,1,0,0.05,4.756564762130953
http://hgtrz.blogspot.tw/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.589275070710712
http://jmqrf.blogspot.ch/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.9434651896016457
http://gwjtg.blogspot.com/,26,1,0,0,0,0,2,0,0,0,1,False,1,0,0.07692307692307693,3.6902603909683838
http://im114.app/,17,1,0,0,0,0,1,0,0,0,1,False,1,0,0.23529411764705882,3.2927701939369904
https://mercyroad.church/c3ZvbGZzb25AbmVzaGVyLmNvLmls,53,29,3,25,0.05660377358490566,0.4716981132075472,1,0,0,0,1,True,1,0,0.03773584905660377,4.689815737418786
http://steamcommunity.cn/,25,1,0,0,0,0,1,0,0,0,1,False,1,0,0.12,3.7834651896016465
http://zwsct.blogspot.ru/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.813660689688185
http://ngrvf.blogspot.tw/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.813660689688185
https://mercyroad.church/YWJ5QGFibGNvbS5jby5pbA==,49,25,3,19,0.061224489795918366,0.3877551020408163,1,0,0,0,1,True,1,0,0.061224489795918366,4.76217030307812
http://04325c.com/,18,1,0,0,0,0,1,0,0,0,1,False,1,0,0.1111111111111111,3.6835423624332306
http://jtmvd.blogspot.co.at/,28,1,0,0,0,0,3,0,0,0,1,False,1,0,0.07142857142857142,3.8118441013102036
http://qucdg.blogspot.ug/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.7532696895151076
http://hntrb.blogspot.mk/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.733660689688185
http://zctnt.blogspot.am/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.7492750707107123
http://fbyha.blogspot.hr/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.7532696895151076
http://messenger00768.blogspot.pe/,34,1,0,0,0,0,2,0,0,0,1,False,1,0,0.11764705882352941,4.057476076289931
http://wvnye.blogspot.lu/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.943465189601646
https://nrdgx.blogspot.sn/,26,1,0,0,0,0,2,0,0,0,1,True,1,0,0.07692307692307693,3.767183467891461
https://gmbyf.blogspot.hr/,26,1,0,0,0,0,2,0,0,0,1,True,1,0,0.07692307692307693,3.7962176025900556
http://www.vdwxb.blogspot.fi/,29,1,0,0,0,0,3,0,0,0,1,False,1,0,0.10344827586206896,3.8833374604210067
http://rntfa.blogspot.hr/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.7336606896881848
http://bafybeih63tq2jwzufglsbelrmt6xvcjcatqpk6rviymcjlzpzqzwxmxil4.ipfs.cf-ipfs.com/,84,1,0,0,0,0,3,0,0,0,1,False,1,0,0.023809523809523808,4.796040013380049
https://wbghx.blogspot.fi/,26,1,0,0,0,0,2,0,0,0,1,True,1,0,0.07692307692307693,3.796217602590056
https://ftndx.blogspot.sn/,26,1,0,0,0,0,2,0,0,0,1,True,1,0,0.07692307692307693,3.719294525666979
https://hnthh.blogspot.sn/,26,1,0,0,0,0,2,0,0,0,1,True,1,0,0.11538461538461539,3.4116022179746714
https://gndft.blogspot.lu/,26,1,0,0,0,0,2,0,0,0,1,True,1,0,0.07692307692307693,3.748328660365574
https://gthcd.blogspot.li/,26,1,0,0,0,0,2,0,0,0,1,True,1,0,0.07692307692307693,3.671405583442497
http://generatorfreeaccounts.blogspot.co.at/,44,1,0,0,0,0,3,0,0,0,1,False,1,0,0.09090909090909091,3.939116777965
http://bqfdb.blogspot.fi/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.7532696895151076
http://aave.co.in/,18,1,0,0,0,0,2,0,0,0,1,False,1,0,0.16666666666666666,3.572431251322119
http://acwxs.blogspot.bg/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.783465189601647
http://qvdcd.blogspot.hr/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.863465189601646
http://cert.update.id.164-92-252-242.cprapid.com/info/,54,6,0,4,0,0.07407407407407407,5,0,0,0,1,False,2,0,0.037037037037037035,4.343057299246293
http://nrgdx.blogspot.li/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.863465189601646
https://mercyroad.church/bWl5YXNha2F0bXkwMUBuZWRvLmdvLmpw,57,33,3,29,0.05263157894736842,0.5087719298245614,1,0,0,0,1,True,1,0,0.03508771929824561,4.972897908749758
http://facebook9985.blogspot.si/,32,1,0,0,0,0,2,0,0,0,1,False,1,0,0.125,4.140319531114783
http://wdvgt.blogspot.com/,26,1,0,0,0,0,2,0,0,0,1,False,1,0,0.07692307692307693,3.796217602590056
http://messenger00768.blogspot.ro/,34,1,0,0,0,0,2,0,0,0,1,False,1,0,0.11764705882352941,4.094097032108652
http://wdfxn.blogspot.ru/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,4.023465189601646
http://metamasskluginn.blogspot.qa/,35,1,0,0,0,0,2,0,0,0,1,False,1,0,0.11428571428571428,4.09314980247381
https://sailingxl.com/tmp/ded821276054640f3ea4f7cf51bf997e/c2FsZXNAZnJhbG9jay5jb20=,83,62,25,33,0.30120481927710846,0.39759036144578314,1,0,0,0,1,True,3,0,0.03614457831325301,5.147167106066985
http://5fgfgfgg4g4g4ghfg4.blogspot.com.co/,42,1,0,0,0,0,3,0,0,0,1,False,1,0,0.07142857142857142,3.659127243743732
http://tecc4v.pay-token.com/,28,1,0,0,0,0,2,0,0,0,1,False,1,0,0.10714285714285714,3.8962915290459272
https://globaltrustabadi.com/YmpvaG5zdG9uQGZyZWVkb212aWxsYWdlLm9yZw==,69,41,6,32,0.08695652173913043,0.463768115942029,1,0,0,0,1,True,1,0,0.043478260869565216,4.972239993098341
http://metamaskinc.blogspot.ca/,31,1,0,0,0,0,2,0,0,0,1,False,1,0,0.06451612903225806,4.0022680844408445
http://740179760420404f21i5wkjjzxf9hs.sarasotavenicecarloans.net/,65,1,0,0,0,0,2,0,0,0,1,False,1,0,0.046153846153846156,4.720380267134752
https://mercyroad.church/aGVzaGFuLnJhbkBqYWtvYi11c2EuY29t,57,33,5,27,0.08771929824561403,0.47368421052631576,1,0,0,0,1,True,1,0,0.05263157894736842,4.889478829764434
http://appis-trk.2scl.info/ga/click/2-128316829-13909-32952-87069-50961-d26d40c379-545c5faf30,93,67,43,14,0.46236559139784944,0.15053763440860216,2,0,0,0,1,False,3,0,0.03225806451612903,4.604959926226617
https://638350338496996odcxs62oruazbra.sarasotavenicecarloans.net/,66,1,0,0,0,0,2,0,0,0,1,True,1,0,0.06060606060606061,4.543855294515161
http://wvmdb.blogspot.ca/,25,1,0,0,0,0,2,0,0,0,1,False,1,0,0.08,3.943465189601646
https://sailingxl.com/tmp/7ff8dd9293987260dae29fa67ed0e07f/aG93aWVjQGJhcnRlbGxkcnVncy5jb20=,91,70,24,42,0.26373626373626374,0.46153846153846156,1,0,0,0,1,True,3,0,0.04395604395604396,5.036932316770519
https://sailingxl.com/tmp/fe821b2c8e0658263901e121ce2fc07d/Y292aWVkb0Bwcm9hY3R1c2EuY29t,87,66,31,32,0.3563218390804598,0.367816091954023,1,0,0,0,1,True,3,0,0.022988505747126436,4.908195869726061
https://mercyroad.church/aGVscGRlc2tAYWxiZXJ0YWhhcmR3b29kLmNvbQ==,65,41,5,33,0.07692307692307693,0.5076923076923077,1,0,0,0,1,True,1,0,0.06153846153846154,5.0356144978374155
